"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","PERRY","105","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","147,664","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","BLACK BELT","40","SUMTER","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","204,698","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","BALDWIN","003","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","180,784","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","BUTLER","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","90,393","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CHOCTAW","023","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","64,977","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CLARKE","025","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","49,651","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","CONECUH","035","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","128,305","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","ESCAMBIA","053","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","107,160","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","MOBILE","097","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","108,529","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","MONROE","099","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","161,019","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","WASHINGTON","129","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","69,161","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","COASTAL PLAINS & GULF COAST","50","WILCOX","131","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","157,580","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","BLOUNT","009","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","138,653","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CALHOUN","015","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","70,157","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CHEROKEE","019","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","163,443","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CLEBURNE","029","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","46,919","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","CULLMAN","043","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","182,249","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","DE KALB","049","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","219,604","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","ETOWAH","055","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","90,283","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","JACKSON","071","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","252,976","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","MARSHALL","095","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","156,900","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","MOUNTAINS & EASTERN VALLEY","20","SAINT CLAIR","115","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","80,967","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","COLBERT","033","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","143,106","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","FRANKLIN","059","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","128,853","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAUDERDALE","077","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","181,760","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LAWRENCE","079","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","209,398","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","LIMESTONE","083","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","255,290","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MADISON","089","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","185,472","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MARION","093","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","112,612","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","MORGAN","103","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","140,181","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","NORTHERN VALLEY","10","WINSTON","133","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","43,756","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","BIBB","007","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","42,199","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHAMBERS","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","130,961","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CHILTON","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","96,440","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","CLAY","027","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","86,388","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","COOSA","037","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","32,046","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","FAYETTE","057","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","60,797","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","JEFFERSON","073","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","29,631","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LAMAR","075","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","89,003","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","LEE","081","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","73,524","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","PICKENS","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","116,943","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","RANDOLPH","111","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","122,248","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","SHELBY","117","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","54,230","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLADEGA","121","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","98,806","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TALLAPOOSA","123","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","80,926","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","TUSCALOOSA","125","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","115,659","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","UPPER PLAINS & PIEDMONT","30","WALKER","127","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","65,359","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","BARBOUR","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","215,074","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COFFEE","031","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","133,040","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","COVINGTON","039","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","165,318","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","CRENSHAW","041","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","127,773","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","DALE","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","118,588","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","GENEVA","061","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","160,853","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HENRY","067","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","157,925","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","HOUSTON","069","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","187,714","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","PIKE","109","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","149,349","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALABAMA","01","WIREGRASS","60","RUSSELL","113","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","112,214","14.4"
"CENSUS","2022","YEAR","","COUNTY","ALASKA","02","KENAI PENINSULA","30","KENAI PENINSULA","","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","20,953","(L)"
"CENSUS","2022","YEAR","","COUNTY","ALASKA","02","MATANUSKA-SUSITNA-ANCHORAGE","20","ANCHORAGE","","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","39,532","(L)"
"CENSUS","2022","YEAR","","COUNTY","ALASKA","02","SOUTHEAST","40","JUNEAU","","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","805","(L)"
"CENSUS","2022","YEAR","","COUNTY","ALASKA","02","SOUTHWEST & WEST","50","ALEUTIAN ISLANDS","","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","707,375","(L)"
"CENSUS","2022","YEAR","","COUNTY","ALASKA","02","TANANA VALLEY","10","FAIRBANKS NORTH STAR","","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","101,187","(L)"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","APACHE","001","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","5,534,505","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","COCONINO","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","5,513,546","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","GILA","007","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,328,043","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","MOHAVE","015","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","753,799","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","NAVAJO","017","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","4,637,488","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","NORTHERN","10","YAVAPAI","025","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","661,643","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","COCHISE","003","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,035,831","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","GRAHAM","009","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,215,892","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","GREENLEE","011","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","23,269","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","LAPAZ","012","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","235,666","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","MARICOPA","013","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","502,029","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","PIMA","019","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","2,275,756","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","PINAL","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","1,476,279","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","SANTA CRUZ","023","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","119,188","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARIZONA","04","SOUTHERN","80","YUMA","027","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","212,153","7.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","CONWAY","029","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","169,029","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","FAULKNER","045","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","195,761","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","GARLAND","051","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","29,001","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","GRANT","053","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","68,153","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","HOT SPRING","059","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","67,178","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","PERRY","105","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","68,311","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","PULASKI","119","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","72,088","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","CENTRAL","50","SALINE","125","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","59,794","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","ARKANSAS","001","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","407,865","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","CRITTENDEN","035","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","354,875","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","CROSS","037","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","275,217","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","LEE","077","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","306,554","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","LONOKE","085","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","408,836","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","MONROE","095","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","170,551","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","PHILLIPS","107","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","380,542","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","PRAIRIE","117","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","280,447","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","SAINT FRANCIS","123","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","286,143","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","EAST CENTRAL","60","WOODRUFF","147","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","222,605","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","BAXTER","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","108,528","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","CLEBURNE","023","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","112,299","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","FULTON","049","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","251,586","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","IZARD","065","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","183,625","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","MARION","089","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","149,422","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","SEARCY","129","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","175,165","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","SHARP","135","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","151,450","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","STONE","137","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","142,096","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTH CENTRAL","20","VAN BUREN","141","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","106,364","12.6"
"CENSUS","2022","YEAR","","COUNTY","ARKANSAS","05","NORTHEAST","30","CLAY","021","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","246,685","12.6"
